0.6374002505,formation,man_320,320,0,52.0827235715,woman_944,944,1,35.8087329982
0.6397039328,formation,man_513,513,0,31.0360594470,woman_662,662,1,20.4477063091
0.6413807624,formation,man_451,451,0,31.1464714014,woman_785,785,1,26.6764377589
0.6463546052,formation,man_415,415,0,25.9763413605,woman_840,840,1,15.0521988715
0.6463933488,debut,man_308,308,0,15.0000000000,(none),-1,-1,-1.0000000000
0.6599877401,debut,woman_1046,1046,1,15.0000000000,(none),-1,-1,-1.0000000000
0.6637984754,conception,man_233,233,0,55.8736083973,woman_1044,1044,1,48.7337975748
0.6675616938,formation,man_261,261,0,24.3410789555,woman_1046,1046,1,15.0075739537
0.6706315759,formation,man_321,321,0,32.6131583520,woman_644,644,1,25.7355315308
0.6748065821,formation,man_552,552,0,34.4670168529,woman_1179,1179,1,25.1949382772
0.6782683894,formation,man_414,414,0,26.7122442968,woman_1039,1039,1,21.8716597388
0.6792727127,formation,man_570,570,0,15.2796743952,woman_1046,1046,1,15.0192849726
0.6810984520,debut,woman_925,925,1,15.0000000000,(none),-1,-1,-1.0000000000
0.6844089098,formation,man_128,128,0,24.2272363217,woman_840,840,1,15.0902531761
0.6850636353,formation,man_278,278,0,42.2642411156,woman_916,916,1,28.6847361755
0.6888940209,formation,man_164,164,0,55.9915615704,woman_744,744,1,45.2436456556
0.6891639325,dissolution,man_513,513,0,31.0855194466,woman_662,662,1,20.4971663087
0.6891639325,(relationshipended),man_513,513,0,31.0855194466,woman_662,662,1,20.4971663087,formationtime,0.6397039328,relationage,0.0494599996
0.6902399347,formation,man_304,304,0,48.5373029084,woman_664,664,1,32.6366482016
0.6925826635,formation,man_318,318,0,22.2859851903,woman_813,813,1,17.1690503461
0.6946864023,formation,man_459,459,0,32.4120799167,woman_608,608,1,33.0629367117
0.6958553704,formation,man_391,391,0,25.9633712103,woman_855,855,1,19.2460401629
0.6959449232,formation,man_227,227,0,16.9775593427,woman_1046,1046,1,15.0359571831
0.6982066936,formation,man_253,253,0,58.5723753363,woman_1177,1177,1,50.7050293748
0.7005039026,formation,man_148,148,0,67.0367477135,woman_1122,1122,1,53.4034747094
0.7124387945,formation,man_505,505,0,57.2354289665,woman_744,744,1,45.2671904293
0.7132414645,debut,man_303,303,0,15.0000000000,(none),-1,-1,-1.0000000000
